1.0 0.021803855895996094
2.0 0.023378849029541016
3.0 0.03748369216918945
4.0 0.031510353088378906
5.0 0.03357076644897461
6.0 0.03537297248840332
7.0 0.038935184478759766
8.0 0.05021262168884277
9.0 0.043384552001953125
10.0 0.04565858840942383
11.0 0.06134939193725586
12.0 0.07131361961364746
13.0 0.051846981048583984
14.0 0.04977774620056152
15.0 0.05406522750854492
16.0 0.04987144470214844
17.0 0.051285505294799805
18.0 0.06841397285461426
19.0 0.0705575942993164
20.0 0.06596207618713379
21.0 0.07891225814819336
22.0 0.07257843017578125
23.0 0.07415580749511719
24.0 0.06737303733825684
25.0 0.08097267150878906
26.0 0.0901937484741211
27.0 0.08466672897338867
28.0 0.08495283126831055
29.0 0.08141684532165527
30.0 0.07682156562805176
31.0 0.09323668479919434
32.0 0.0943901538848877
33.0 0.09814953804016113
34.0 0.09734177589416504
35.0 0.09737229347229004
36.0 0.10641098022460938
37.0 0.09484553337097168
38.0 0.09979033470153809
39.0 0.10513448715209961
40.0 0.09535002708435059
41.0 0.12073063850402832
42.0 0.10574936866760254
43.0 0.11422300338745117
44.0 0.10394525527954102
45.0 0.12097287178039551
46.0 0.12035894393920898
47.0 0.12384295463562012
48.0 0.11993002891540527
49.0 0.1313610076904297
50.0 0.12867045402526855
51.0 0.12560224533081055
52.0 0.13311767578125
53.0 0.13674426078796387
54.0 0.13804101943969727
55.0 0.14320611953735352
56.0 0.15055012702941895
57.0 0.14069199562072754
58.0 0.15719056129455566
59.0 0.1321268081665039
60.0 0.15005111694335938
61.0 0.1561286449432373
62.0 0.1475822925567627
63.0 0.1467275619506836
64.0 0.15397882461547852
65.0 0.1669142246246338
66.0 0.16031861305236816
67.0 0.15171003341674805
68.0 0.16705012321472168
69.0 0.16887521743774414
70.0 0.1581134796142578
71.0 0.16916227340698242
72.0 0.16528797149658203
73.0 0.15778017044067383
74.0 0.1679668426513672
75.0 0.17049956321716309
76.0 0.17867279052734375
77.0 0.18593978881835938
78.0 0.17582297325134277
79.0 0.17945647239685059
80.0 0.1855924129486084
81.0 0.18728995323181152
82.0 0.19202947616577148
83.0 0.2009429931640625
84.0 0.19318199157714844
85.0 0.1938765048980713
86.0 0.1914234161376953
87.0 0.20477724075317383
88.0 0.1938157081604004
89.0 0.20633363723754883
90.0 0.19802021980285645
91.0 0.20544648170471191
92.0 0.20794034004211426
93.0 0.19522547721862793
94.0 0.1985337734222412
95.0 0.21653151512145996
96.0 0.20804309844970703
97.0 0.21265196800231934
98.0 0.2148902416229248
99.0 0.21887993812561035
100.0 0.22812795639038086
100.0 0.22812795639038086
