1.0 0.012478620529174804 0.017426013946533203 0.022573471069335938
2.0 0.017898614501953125 0.016780853271484375 0.024250507354736328
3.0 0.023052771759033204 0.019260406494140625 0.025135517120361328
4.0 0.029730900573730467 0.022212743759155273 0.02379155158996582
5.0 0.03627479972839355 0.02494955062866211 0.02190113067626953
6.0 0.04148140907287597 0.027194738388061523 0.020624399185180664
7.0 0.04743927536010742 0.030791521072387695 0.02894306182861328
8.0 0.05298706169128418 0.033228397369384766 0.027283668518066406
9.0 0.05755160980224609 0.03615164756774902 0.025176286697387695
10.0 0.06273723831176758 0.038754940032958984 0.022085905075073242
11.0 0.06900624084472656 0.0419001579284668 0.0208895206451416
12.0 0.07530719146728515 0.044934988021850586 0.02045154571533203
13.0 0.08109077377319336 0.047084808349609375 0.020142555236816406
14.0 0.08677565078735351 0.05315589904785156 0.025904417037963867
15.0 0.09148253479003907 0.0528874397277832 0.02519512176513672
16.0 0.09693042373657226 0.05597257614135742 0.03175783157348633
17.0 0.10287756118774415 0.058638811111450195 0.022238492965698242
18.0 0.10910674781799316 0.062325477600097656 0.028951406478881836
19.0 0.11402558593749999 0.06592035293579102 0.02278423309326172
20.0 0.11937476959228516 0.06731605529785156 0.022186756134033203
21.0 0.1251650276184082 0.07014751434326172 0.02135753631591797
22.0 0.13147241554260253 0.0774848461151123 0.04087495803833008
23.0 0.13677868385314942 0.08043885231018066 0.020519256591796875
24.0 0.14256465034484864 0.08262372016906738 0.021999835968017578
25.0 0.1469406093597412 0.08387970924377441 0.028475046157836914
26.0 0.15346591186523437 0.08830022811889648 0.02934122085571289
27.0 0.15950221786499022 0.09215617179870605 0.031269073486328125
28.0 0.16408178634643555 0.09342384338378906 0.02956390380859375
29.0 0.16969799880981445 0.09969401359558105 0.027202367782592773
30.0 0.17532803955078125 0.09729528427124023 0.025722026824951172
31.0 0.18160085678100585 0.09933018684387207 0.029607057571411133
32.0 0.1898437267303467 0.1054530143737793 0.028692007064819336
33.0 0.1924415599822998 0.10511326789855957 0.0301511287689209
34.0 0.20069205932617187 0.10750532150268555 0.02443718910217285
35.0 0.21086659660339355 0.11045241355895996 0.024627208709716797
36.0 0.21395128059387206 0.11248612403869629 0.031269073486328125
37.0 0.2207455192565918 0.12041497230529785 0.032448768615722656
38.0 0.22824213905334473 0.11844658851623535 0.037047386169433594
39.0 0.2278583095550537 0.1225121021270752 0.03117823600769043
40.0 0.23543336906433104 0.12401199340820312 0.04004788398742676
41.0 0.24575143432617189 0.12882184982299805 0.049924612045288086
42.0 0.24689682159423829 0.12946677207946777 0.04024314880371094
43.0 0.2519711086273193 0.1340017318725586 0.029299259185791016
44.0 0.2577444389343262 0.13831830024719238 0.03171038627624512
45.0 0.2618092617034912 0.1426534652709961 0.030302047729492188
46.0 0.26692574882507325 0.14017581939697266 0.03313088417053223
47.0 0.27493735275268555 0.1472475528717041 0.0405125617980957
48.0 0.276705012512207 0.14957022666931152 0.03667092323303223
49.0 0.28501630859375 0.14852142333984375 0.03706526756286621
50.0 0.2980387557983398 0.15829181671142578 0.0342104434967041
51.0 0.3026738758087158 0.15707850456237793 0.03811812400817871
52.0 0.30023988494873044 0.15868091583251953 0.03588604927062988
53.0 0.3054751045227051 0.16137361526489258 0.03574323654174805
54.0 0.3100217712402344 0.1641981601715088 0.0352325439453125
55.0 0.3250965255737305 0.1726689338684082 0.04663586616516113
56.0 0.3226415538787842 0.16774821281433105 0.0399935245513916
57.0 0.32691189346313476 0.16927075386047363 0.03909039497375488
58.0 0.33303307647705077 0.1740703582763672 0.03617048263549805
59.0 0.34073521308898924 0.1796109676361084 0.035898685455322266
60.0 0.3504794048309326 0.18326663970947266 0.036339521408081055
61.0 0.3567660503387451 0.18134260177612305 0.04611825942993164
62.0 0.3598607479095459 0.18817138671875 0.04009294509887695
63.0 0.363230818939209 0.19025278091430664 0.03628873825073242
64.0 0.3682681510925293 0.19519567489624023 0.04136800765991211
65.0 0.3753048614501953 0.1955258846282959 0.05077028274536133
66.0 0.3837148628234863 0.2024075984954834 0.04247856140136719
67.0 0.3829614845275879 0.2031099796295166 0.04148364067077637
68.0 0.3909573528289795 0.20209670066833496 0.04500317573547363
69.0 0.3967442729949951 0.20644521713256836 0.04049539566040039
70.0 0.4025893672943115 0.2092728614807129 0.029607057571411133
71.0 0.4084294548034668 0.21926450729370117 0.04198098182678223
72.0 0.41705927810668947 0.21607136726379395 0.037252187728881836
73.0 0.42306649703979493 0.2236030101776123 0.03853034973144531
74.0 0.42338886337280274 0.22073698043823242 0.0428159236907959
75.0 0.42909829750061035 0.22631311416625977 0.04369544982910156
76.0 0.43416829299926757 0.22962045669555664 0.049777984619140625
77.0 0.4475385929107666 0.22456002235412598 0.03407621383666992
78.0 0.44945860214233396 0.23371505737304688 0.042646169662475586
79.0 0.4523458755493164 0.23859691619873047 0.042174339294433594
80.0 0.46081357421875 0.2356877326965332 0.031694889068603516
81.0 0.4662607479095459 0.2501659393310547 0.03838467597961426
82.0 0.4685958438873291 0.2430133819580078 0.05958867073059082
83.0 0.4764214813232422 0.24764466285705566 0.04111194610595703
84.0 0.48104062728881836 0.24739432334899902 0.04248213768005371
85.0 0.48662656059265136 0.2525463104248047 0.033277034759521484
86.0 0.4941405849456787 0.25473880767822266 0.05694699287414551
87.0 0.49907587394714353 0.2533876895904541 0.0444793701171875
88.0 0.5041105834960937 0.2571399211883545 0.0428318977355957
89.0 0.5131998394012451 0.2638728618621826 0.050193071365356445
90.0 0.5152910331726074 0.2731173038482666 0.04783892631530762
91.0 0.5229352340698242 0.27327990531921387 0.052526235580444336
92.0 0.5236476531982421 0.2688629627227783 0.034548044204711914
93.0 0.5377816078186035 0.2784698009490967 0.034841299057006836
94.0 0.5495609405517579 0.2793736457824707 0.06572985649108887
95.0 0.5455619701385498 0.2825908660888672 0.047272443771362305
96.0 0.5478765621185303 0.28839111328125 0.04284930229187012
97.0 0.5543949504852295 0.28276896476745605 0.04934239387512207
98.0 0.5587940361022949 0.29017019271850586 0.04627037048339844
99.0 0.5630002410888671 0.2977268695831299 0.04313254356384277
100.0 0.5767658390045166 0.30320096015930176 0.035111427307128906
100.0 0.5767658390045166 0.30320096015930176 0.035111427307128906
