10 0.017833966827392578 0.012231111526489258 0.13100314140319824
20 0.03014790077209473 0.02076578140258789 0.1286787986755371
30 0.058237509918212894 0.027645111083984375 0.13357901573181152
40 0.046954265594482424 0.03426766395568848 0.1356360912322998
50 0.056995273590087894 0.04116034507751465 0.13342857360839844
60 0.08492763214111329 0.04780983924865723 0.13726520538330078
70 0.13370682029724124 0.055289268493652344 0.1345508098602295
80 0.14378205795288088 0.06348204612731934 0.13959121704101562
90 0.13308413734436034 0.07105422019958496 0.14307332038879395
100 0.1477798427581787 0.07692360877990723 0.13280630111694336
